url,status,code,detail
"https://www.cubicalgolfer.com/compare/taylormade-qi35-vs-titleist-gt2/",OK,200,""
"https://www.cubicalgolfer.com/compare/taylormade-tp5-vs-callaway-chrome-soft/",OK,200,""
"https://www.cubicalgolfer.com/compare/titleist-pro-v1-vs-callaway-chrome-soft/",OK,200,""
"https://www.cubicalgolfer.com/compare/titleist-pro-v1-vs-kirkland-signature/",OK,200,""
"https://www.cubicalgolfer.com/courses/",OK,200,""
"https://www.cubicalgolfer.com/desk-exercises-fix-golf-slice/",OK,200,""
"https://www.cubicalgolfer.com/do-i-need-slope-on-rangefinder/",OK,200,""
"https://www.cubicalgolfer.com/driver-loft-guide/",OK,200,""
"https://www.cubicalgolfer.com/driver-vs-3-wood-off-tee/",OK,200,""
"https://www.cubicalgolfer.com/garmin-approach-r10-review/",OK,200,""
"https://www.cubicalgolfer.com/garmin-approach-r50-review/",OK,200,""
"https://www.cubicalgolfer.com/garmin-approach-s62-review/",OK,200,""
"https://www.cubicalgolfer.com/garmin-r10-vs-square-golf/",OK,200,""
"https://www.cubicalgolfer.com/garmin-s62-vs-apple-watch-golf/",OK,200,""
"https://www.cubicalgolfer.com/gear-quiz/",OK,200,""
"https://www.cubicalgolfer.com/gear-reviews/",OK,200,""
"https://www.cubicalgolfer.com/golf-accessories/",OK,200,""
"https://www.cubicalgolfer.com/golf-apparel/",OK,200,""
"https://www.cubicalgolfer.com/golf-ball-complete-guide/",OK,200,""
"https://www.cubicalgolfer.com/golf-ball-compression-chart/",OK,200,""
"https://www.cubicalgolfer.com/golf-ball-finder/",OK,200,""
"https://www.cubicalgolfer.com/golf-club-distance-chart/",OK,200,""
"https://www.cubicalgolfer.com/golf-course-etiquette/",OK,200,""
"https://www.cubicalgolfer.com/golf-desk-accessories-office/",OK,200,""
"https://www.cubicalgolfer.com/golf-distance-temperature-chart/",OK,200,""
"https://www.cubicalgolfer.com/golf-equipment-budget-planner/",OK,200,""
"https://www.cubicalgolfer.com/golf-for-beginners/",OK,200,""
"https://www.cubicalgolfer.com/golf-green-speed-chart/",OK,200,""
"https://www.cubicalgolfer.com/golf-handicap-calculator/",OK,200,""
"https://www.cubicalgolfer.com/golf-handicap-explained/",OK,200,""
"https://www.cubicalgolfer.com/golf-launch-monitor-accuracy-test/",OK,200,""
"https://www.cubicalgolfer.com/golf-lifestyle/",OK,200,""
"https://www.cubicalgolfer.com/golf-practice-drills-at-home/",OK,200,""
"https://www.cubicalgolfer.com/golf-rangefinder-vs-gps-watch/",OK,200,""
"https://www.cubicalgolfer.com/golf-simulator-complete-guide/",OK,200,""
"https://www.cubicalgolfer.com/golf-simulator-cost-calculator/",OK,200,""
"https://www.cubicalgolfer.com/golf-simulator-projector-distance-calculator/",OK,200,""
"https://www.cubicalgolfer.com/golf-simulator-room-dimensions-guide/",OK,200,""
"https://www.cubicalgolfer.com/golf-simulator-vs-driving-range/",OK,200,""
"https://www.cubicalgolfer.com/golf-swing-speed-chart/",OK,200,""
"https://www.cubicalgolfer.com/golf-tech/",OK,200,""
"https://www.cubicalgolfer.com/golf-tips-for-beginners/",OK,200,""
"https://www.cubicalgolfer.com/golf-wind-adjustment-chart/",OK,200,""
"https://www.cubicalgolfer.com/how-far-average-golfer-hit-7-iron/",OK,200,""
"https://www.cubicalgolfer.com/how-golf-launch-monitors-work/",OK,200,""
"https://www.cubicalgolfer.com/how-i-dropped-5-strokes-arccos-mlm2pro/",OK,200,""
"https://www.cubicalgolfer.com/how-many-clubs-in-a-golf-bag/",OK,200,""
"https://www.cubicalgolfer.com/how-much-does-golf-simulator-cost/",OK,200,""
"https://www.cubicalgolfer.com/how-to-break-90/",OK,200,""
"https://www.cubicalgolfer.com/how-to-build-garage-golf-simulator/",OK,200,""
"https://www.cubicalgolfer.com/how-to-buy-wedges-4-degree-rule/",OK,200,""
"https://www.cubicalgolfer.com/how-to-chip-in-golf/",OK,200,""
"https://www.cubicalgolfer.com/how-to-choose-golf-ball-compression/",OK,200,""
"https://www.cubicalgolfer.com/how-to-choose-putter-length/",OK,200,""
"https://www.cubicalgolfer.com/how-to-fit-yourself-for-driver/",OK,200,""
"https://www.cubicalgolfer.com/how-to-fix-your-slice/",OK,200,""
"https://www.cubicalgolfer.com/how-to-get-your-kid-into-golf/",OK,200,""
"https://www.cubicalgolfer.com/how-to-improve-with-launch-monitor/",OK,200,""
"https://www.cubicalgolfer.com/how-to-lower-golf-handicap/",OK,200,""
"https://www.cubicalgolfer.com/how-to-sneak-in-more-golf-rounds/",OK,200,""
"https://www.cubicalgolfer.com/how-to-stop-3-putting/",OK,200,""
"https://www.cubicalgolfer.com/how-to-stop-topping-the-ball/",OK,200,""
"https://www.cubicalgolfer.com/how-to-use-golf-rangefinder/",OK,200,""
"https://www.cubicalgolfer.com/how-we-test/",OK,200,""
"https://www.cubicalgolfer.com/hybrid-vs-long-iron/",OK,200,""
"https://www.cubicalgolfer.com/improve-your-golf-game/",OK,200,""
"https://www.cubicalgolfer.com/iron-fitting-guide-beginners/",OK,200,""
"https://www.cubicalgolfer.com/is-a-rangefinder-worth-it/",OK,200,""
"https://www.cubicalgolfer.com/kirkland-signature-golf-balls/",OK,200,""
"https://www.cubicalgolfer.com/launch-monitor-buying-guide/",OK,200,""
"https://www.cubicalgolfer.com/launch-monitor-room-checker/",OK,200,""
"https://www.cubicalgolfer.com/launch-monitor-subscription-cost-comparison/",OK,200,""
"https://www.cubicalgolfer.com/mallet-vs-blade-putter/",OK,200,""
"https://www.cubicalgolfer.com/mevo-plus-review/",OK,200,""
"https://www.cubicalgolfer.com/mlm2pro-vs-skytrak-plus/",OK,200,""
"https://www.cubicalgolfer.com/office-to-golf-course-playbook/",OK,200,""
"https://www.cubicalgolfer.com/portable-golf-simulator-setup/",OK,200,""
"https://www.cubicalgolfer.com/precision-pro-nx9-review/",OK,200,""
"https://www.cubicalgolfer.com/prime-day-golf-deals/",OK,200,""
"https://www.cubicalgolfer.com/quiet-golf-simulator-setup/",OK,200,""
"https://www.cubicalgolfer.com/rapsodo-mlm2pro-review/",OK,200,""
"https://www.cubicalgolfer.com/rapsodo-mlm2pro-vs-garmin-r50-vs-square-golf/",OK,200,""
"https://www.cubicalgolfer.com/shaft-flex-guide/",OK,200,""
"https://www.cubicalgolfer.com/shot-scope-lm1-vs-garmin-r10/",OK,200,""
"https://www.cubicalgolfer.com/skytrak-plus-review/",OK,200,""
"https://www.cubicalgolfer.com/skytrak-vs-mevo-plus/",OK,200,""
"https://www.cubicalgolfer.com/taylormade-qi35-review/",OK,200,""
"https://www.cubicalgolfer.com/titleist-pro-v1-review/",OK,200,""
"https://www.cubicalgolfer.com/titleist-pro-v1-vs-pro-v1x/",OK,200,""
"https://www.cubicalgolfer.com/tools/",OK,200,""
"https://www.cubicalgolfer.com/trackman-alternatives-2026/",OK,200,""
"https://www.cubicalgolfer.com/trackman-vs-foresight-gcquad/",OK,200,""
"https://www.cubicalgolfer.com/vice-golf-balls/",OK,200,""
"https://www.cubicalgolfer.com/wedge-bounce-guide/",OK,200,""
"https://www.cubicalgolfer.com/what-golf-ball-for-high-handicapper/",OK,200,""
"https://www.cubicalgolfer.com/what-is-slope-on-a-rangefinder/",OK,200,""
"https://www.cubicalgolfer.com/when-to-replace-golf-grips/",OK,200,""
"https://www.cubicalgolfer.com/when-to-replace-wedges-grooves/",OK,200,""
"https://www.cubicalgolfer.com/why-do-i-hit-irons-fat/",OK,200,""
"https://www.cubicalgolfer.com/why-does-my-golf-ball-go-right/",OK,200,""
